id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
5649,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:14.351000+00:00
5650,"Subcategory MotherSINGLEs_Day button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:15.870000+00:00
5651,"Go home button,URL=http://127.0.0.1:8000/kiosk/MotherSINGLEs_Day/",blank,,blank,,2014-12-16 21:47:18.872000+00:00
5652,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:20.782000+00:00
5653,"Subcategory MotherSINGLEs_Day button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:21.738000+00:00
5654,"Go home button,URL=http://127.0.0.1:8000/kiosk/MotherSINGLEs_Day/",blank,,blank,,2014-12-16 21:47:24.125000+00:00
5655,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:26.323000+00:00
5656,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:26.651000+00:00
5657,"Subcategory FatherSINGLEs_Day button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-16 21:47:27.669000+00:00
5658,"Opened emilyj_20140428012307.jpg,URL=http://127.0.0.1:8000/kiosk/FatherSINGLEs_Day/",blank,,blank,,2014-12-16 21:47:32.497000+00:00
5659,"Checkout button,URL=http://127.0.0.1:8000/kiosk/FatherSINGLEs_Day/",blank,,blank,emilyj_20140428012307.jpg,2014-12-16 21:47:35.883000+00:00
5660,"Successful coupon: pennytest,URL=http://127.0.0.1:8000/kiosk/FatherSINGLEs_Day/",blank,,blank,emilyj_20140428012307.jpg,2014-12-16 21:47:46.104000+00:00
5661,"credit,DAVID ,HENRY,1418766477----------------------------------------------------------------------------------------",blank,,blank,emilyj_20140428012307.jpg,2014-12-16 21:47:57.295000+00:00
5662,"Card accepted,URL=http://127.0.0.1:8000/kiosk/FatherSINGLEs_Day/",blank,,blank,emilyj_20140428012307.jpg,2014-12-16 21:48:02.307000+00:00
5663,blank,blank,blank,blank,blank,2014-12-16 21:48:05.629000+00:00
5664,blank,blank,blank,blank,blank,2014-12-16 21:48:06.139000+00:00
5665,"Email address box clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-16 21:48:14.490000+00:00
5666,"Email receipt sent: dhenry07@vt.edu,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-16 21:48:26.058000+00:00
5667,No prints in queue,blank,blank,blank,blank,2014-12-16 21:49:23.694000+00:00
5668,"Printing finished,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-16 21:49:38.725000+00:00
5669,"Preview for Your Town ad,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 00:49:31.947000+00:00
5670,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 00:49:32.489000+00:00
5671,"Opened jerryrendich_20141103221228.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 00:49:40.053000+00:00
5672,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 00:49:40.263000+00:00
5673,"Opened jerryrendich_20141103221228.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 00:49:41.230000+00:00
5674,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 00:49:42.229000+00:00
5675,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 00:49:43.539000+00:00
5676,"Right inside of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:14.967000+00:00
5677,"Right inside of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:15.388000+00:00
5678,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:17.032000+00:00
5679,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:20.217000+00:00
5680,"Opened jerryrendich_20141103221228.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:22.122000+00:00
5681,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:22.272000+00:00
5682,"Opened jerryrendich_20141103221228.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:23.731000+00:00
5683,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:25.562000+00:00
5684,"Right inside of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:27.959000+00:00
5685,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:28.487000+00:00
5686,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:29.362000+00:00
5687,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:30.365000+00:00
5688,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:31.547000+00:00
5689,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~~[{}",blank,,2014-12-17 00:50:31.821000+00:00
5690,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:49.056000+00:00
5691,"Opened jerryrendich_20141031205130.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:50.751000+00:00
5692,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:51.449000+00:00
5693,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:53.689000+00:00
5694,"Opened tinybee_20141031055031.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:54.955000+00:00
5695,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:56.909000+00:00
5696,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:58.258000+00:00
5697,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN JGNGJFJFJGJTJTJTJRNJRNRNFBFNERJNRKGNJGNFKBBGJGBGJGNGJGNJJBFGNNJ~",blank,,2014-12-17 00:50:58.528000+00:00
5698,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN -)_--~",blank,,2014-12-17 00:51:11.621000+00:00
5699,"Ashley Lucas preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,"fhjurezxxxcvvbbbbbnmkil'NEWLINEaZZZX                  |^~~~~~~~~MNKYMYJJUHN -)_--~",blank,,2014-12-17 00:55:27.960000+00:00
