id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
8319,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 13:28:07.141000+00:00
8320,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 13:28:08.454000+00:00
8321,"Opened tinybee_20141031052126.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 13:28:22.889000+00:00
8322,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 13:28:25.949000+00:00
8323,"Katherine Devine preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 13:28:30.588000+00:00
8324,          Hourly restart,blank,blank,blank,blank,2014-12-13 13:34:26.282000+00:00
8325,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 14:47:25.529000+00:00
8326,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 14:47:26.916000+00:00
8327,"Subcategory New_Additions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:25:47.354000+00:00
8328,"Opened ladylucas_20141028173918.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 15:25:56.314000+00:00
8329,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 15:26:03.030000+00:00
8330,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 15:26:05.013000+00:00
8331,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 15:26:12.768000+00:00
8332,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 15:26:13.531000+00:00
8333,"info@cardisle.com email address,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:26:17.056000+00:00
8334,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:26:42.853000+00:00
8335,"Subcategory Just_Because button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:26:44.392000+00:00
8336,"Opened AllieKelley1.jpg,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-13 15:27:04.160000+00:00
8337,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-13 15:27:08.156000+00:00
8338,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,,blank,,2014-12-13 15:27:13.473000+00:00
8339,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,Wherever... whenever... the adventure takes us,blank,AllieKelley1.jpg,2014-12-13 15:28:48.058000+00:00
8340,"credit,DAVID ,STEIN,1418484543----------------------------------------------------------------------------------------",blank,Wherever... whenever... the adventure takes us,blank,AllieKelley1.jpg,2014-12-13 15:29:03.376000+00:00
8341,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Just_Because/",blank,Wherever... whenever... the adventure takes us,blank,AllieKelley1.jpg,2014-12-13 15:29:08.374000+00:00
8342,blank,blank,blank,blank,blank,2014-12-13 15:29:09.889000+00:00
8343,blank,blank,blank,blank,blank,2014-12-13 15:29:10.346000+00:00
8344,No prints in queue,blank,blank,blank,blank,2014-12-13 15:32:49.925000+00:00
8345,"Printing finished,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-13 15:33:04.959000+00:00
8346,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:35:08.860000+00:00
8347,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:35:23.388000+00:00
8348,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:35:23.821000+00:00
8349,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:39:00.511000+00:00
8350,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:39:01.943000+00:00
8351,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:39:03.548000+00:00
8352,"Subcategory ISINGLEm_Sorry button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:39:05.544000+00:00
