id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
2305,"Opened nettasart2014_20141202040712.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Cheers to a Merry Christmas and a Lucky New Year!,blank,,2014-12-18 15:43:10.976000+00:00
2306,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Cheers to a Merry Christmas and a Lucky New Year!,blank,,2014-12-18 15:43:25.666000+00:00
2307,"Opened m_helton26._20141210172703.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Cheers to a Merry Christmas and a Lucky New Year!,blank,,2014-12-18 15:43:31.554000+00:00
2308,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Cheers to a Merry Christmas and a Lucky New Year!,blank,,2014-12-18 15:43:34.741000+00:00
2309,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Cheers to a Merry Christmas and a Lucky New Year!,blank,,2014-12-18 15:43:38.148000+00:00
2310,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 15:43:52.239000+00:00
2311,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 16:30:07.999000+00:00
2312,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 16:30:09.488000+00:00
2313,"Opened eli_christopher_20140915231522.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 16:31:06.686000+00:00
2314,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,,2014-12-18 16:31:14.115000+00:00
2315,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,eli_christopher_20140915231522.jpg,2014-12-18 16:31:21.237000+00:00
2316,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,,2014-12-18 16:31:25.998000+00:00
2317,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,,2014-12-18 16:31:29.295000+00:00
2318,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,,2014-12-18 16:31:42.903000+00:00
2319,"Opened eli_christopher_20140915231522.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,,2014-12-18 16:31:59.597000+00:00
2320,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,,2014-12-18 16:32:00.837000+00:00
2321,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,eli_christopher_20140915231522.jpg,2014-12-18 16:32:03.381000+00:00
2322,"credit, HEATHER             ,BOYD,1418920330----------------------------------------------------------------------------------------",blank,Meowy Christmas,blank,eli_christopher_20140915231522.jpg,2014-12-18 16:32:10.063000+00:00
2323,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Meowy Christmas,blank,eli_christopher_20140915231522.jpg,2014-12-18 16:32:15.066000+00:00
2324,blank,blank,blank,blank,blank,2014-12-18 16:32:15.991000+00:00
2325,blank,blank,blank,blank,blank,2014-12-18 16:32:16.141000+00:00
2326,"Net Promoter value of 10,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-18 16:32:32.057000+00:00
2327,"Design another card clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-18 16:32:43.027000+00:00
2328,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 16:32:49.643000+00:00
2329,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 16:32:52.196000+00:00
2330,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 16:33:56.704000+00:00
2331,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 17:02:45.136000+00:00
2332,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 17:02:48.333000+00:00
2333,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-18 17:03:03.256000+00:00
2334,"Free Vector Download preference value button,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 17:03:21.175000+00:00
2335,"Nathan Cooke preference value button,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Artists&prefV0=FreeSPACEVectorSPACEDownload",blank,,blank,,2014-12-18 17:04:05.695000+00:00
2336,"Free Vector Download preference value TOP button,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Artists&prefV0=NathanSPACECookeANDANDFreeSPACEVectorSPACEDownload",blank,,blank,,2014-12-18 17:04:14.035000+00:00
2337,"Nathan Cooke preference value TOP button,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Artists&prefV0=NathanSPACECooke",blank,,blank,,2014-12-18 17:04:16.909000+00:00
2338,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-18 17:05:12.596000+00:00
2339,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 19:23:02.773000+00:00
2340,"Opened harveycreasey_20141029193943.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 19:23:10.131000+00:00
2341,"Checkout button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,harveycreasey_20141029193943.jpg,2014-12-18 19:23:13.678000+00:00
2342,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 19:23:17.578000+00:00
2343,          Page timeout,blank,blank,blank,blank,2014-12-18 19:29:08.623000+00:00
2344,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 21:41:10.730000+00:00
2345,"Opened AllieKelley3.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:16.406000+00:00
2346,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:27.140000+00:00
2347,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:30.103000+00:00
2348,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:33.682000+00:00
2349,"Opened KearahDonatoJump.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:37.206000+00:00
2350,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:39.085000+00:00
2351,"Opened harveycreasey_20141029193943.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:42.352000+00:00
2352,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 21:41:44.790000+00:00
2353,          Page timeout,blank,blank,blank,blank,2014-12-18 21:47:35.787000+00:00
2354,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 22:05:30.578000+00:00
2355,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 22:05:39.508000+00:00
2356,"Opened running.river_20141125213115.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 22:06:08.559000+00:00
2357,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 22:06:20.720000+00:00
2358,          Page timeout,blank,blank,blank,blank,2014-12-18 22:11:48.312000+00:00
2359,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 23:35:16.738000+00:00
2360,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-18 23:35:21.342000+00:00
2361,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 23:35:45.100000+00:00
2362,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-18 23:35:47.163000+00:00
2363,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 23:36:04.157000+00:00
2364,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 23:36:13.825000+00:00
2365,"info@cardisle.com email address,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-18 23:36:15.840000+00:00
2366,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 00:54:34.454000+00:00
2367,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-19 00:54:36.050000+00:00
2368,          Page timeout,blank,blank,blank,blank,2014-12-19 01:00:34.172000+00:00
