id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
5486,"Opened nettasart2014_20141202040712.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:20.171000+00:00
5487,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:22.085000+00:00
5488,"Opened sol4art_20141105183610.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:27.229000+00:00
5489,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:28.216000+00:00
5490,"Opened ColorfulChristmasTrees-by-vectorpile.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:48.324000+00:00
5491,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:50.486000+00:00
5492,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:51.727000+00:00
5493,"Opened ColorfulChristmasTrees-by-vectorpile.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:26:57.803000+00:00
5494,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Good tidings and Cheer,blank,,2014-12-22 16:27:02.188000+00:00
5495,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Good tidings and Cheer,blank,,2014-12-22 16:27:03.569000+00:00
5496,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Happy Holidays Susan!,blank,ColorfulChristmasTrees-by-vectorpile.jpg,2014-12-22 16:27:17.409000+00:00
5497,"credit,SHEREEN M,ELMALLAH,1419265641----------------------------------------------------------------------------------------",blank,Happy Holidays Susan!,blank,ColorfulChristmasTrees-by-vectorpile.jpg,2014-12-22 16:27:20.625000+00:00
5498,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Happy Holidays Susan!,blank,,2014-12-22 16:33:01.019000+00:00
5499,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-22 16:33:16.952000+00:00
5500,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 16:33:20.671000+00:00
5501,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 16:33:22.376000+00:00
5502,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 16:34:11.681000+00:00
5503,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 16:34:14.373000+00:00
5504,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-22 16:34:22.893000+00:00
5505,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:29:19.085000+00:00
5506,"Opened KearahDonatoMcAffeeSunset.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-22 18:29:21.407000+00:00
5507,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-22 18:29:21.883000+00:00
5508,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-22 18:29:22.937000+00:00
5509,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:29:43.086000+00:00
5510,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:29:44.524000+00:00
5511,"Opened jerryrendich_20141031204927.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:29:51.081000+00:00
5512,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:29:56.334000+00:00
5513,"Opened WinterChristmasVectorIllustration-by-thevectorart.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:30:04.885000+00:00
5514,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:30:08.584000+00:00
5515,"Opened m_helton26._20141210172703.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:30:25.648000+00:00
5516,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,m_helton26._20141210172703.jpg,2014-12-22 18:30:33.374000+00:00
5517,"credit,LAURA ,HAMM,1419273042----------------------------------------------------------------------------------------",blank,,blank,m_helton26._20141210172703.jpg,2014-12-22 18:30:41.973000+00:00
5518,"Error file: Exception in thread ""main"" java.lang.Exception: Response returnCode: 0, returnMessage: Transaction Id (1419273042) is NOT greater than the previous one (1419320787), appr",blank,blank,blank,blank,2014-12-22 18:30:46.945000+00:00
5519,"credit,LAURA ,HAMM,1419273051----------------------------------------------------------------------------------------",blank,,blank,m_helton26._20141210172703.jpg,2014-12-22 18:30:51.472000+00:00
5520,"Error file: Exception in thread ""main"" java.lang.Exception: Response returnCode: 0, returnMessage: Transaction Id (1419273051) is NOT greater than the previous one (1419320787), appr",blank,blank,blank,blank,2014-12-22 18:30:56.448000+00:00
5521,"cancelling transaction while network is down,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,m_helton26._20141210172703.jpg,2014-12-22 18:30:56.971000+00:00
5522,blank,blank,blank,blank,blank,2014-12-22 18:30:57.410000+00:00
5523,blank,blank,blank,blank,blank,2014-12-22 18:30:57.680000+00:00
5524,"Design another card clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 18:31:03.703000+00:00
5525,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:31:05.639000+00:00
5526,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:31:06.939000+00:00
5527,"Opened tinybee_20141031052126.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:31:49.312000+00:00
5528,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:31:51.040000+00:00
5529,"Opened tinybee_20141029025132.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:32:04.855000+00:00
5530,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,tinybee_20141029025132.jpg,2014-12-22 18:32:07.743000+00:00
5531,"credit,LAURA ,HAMM,1419273135----------------------------------------------------------------------------------------",blank,,blank,tinybee_20141029025132.jpg,2014-12-22 18:32:14.773000+00:00
5532,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,tinybee_20141029025132.jpg,2014-12-22 18:32:19.772000+00:00
5533,blank,blank,blank,blank,blank,2014-12-22 18:32:21.057000+00:00
5534,blank,blank,blank,blank,blank,2014-12-22 18:32:21.171000+00:00
5535,"Design another card clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 18:32:27.006000+00:00
5536,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:32:33.289000+00:00
5537,"Subcategory Groundhog_Day button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:32:37.348000+00:00
5538,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Groundhog_Day/",blank,,blank,,2014-12-22 18:32:40.220000+00:00
5539,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:32:42.101000+00:00
5540,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:32:44.283000+00:00
5541,"Opened debturcio_20141202171046.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:33:07.105000+00:00
5542,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,debturcio_20141202171046.jpg,2014-12-22 18:33:12.646000+00:00
5543,"credit,LAURA ,HAMM,1419273197----------------------------------------------------------------------------------------",blank,,blank,debturcio_20141202171046.jpg,2014-12-22 18:33:17.386000+00:00
5544,"Error file: Exception in thread ""main"" java.lang.Exception: Response returnCode: 0, returnMessage: Transaction Id (1419273197) is NOT greater than the previous one (1419320787), appr",blank,blank,blank,blank,2014-12-22 18:33:22.358000+00:00
5545,"cancelling transaction while network is down,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,debturcio_20141202171046.jpg,2014-12-22 18:33:32.391000+00:00
5546,blank,blank,blank,blank,blank,2014-12-22 18:33:33.348000+00:00
5547,blank,blank,blank,blank,blank,2014-12-22 18:33:33.434000+00:00
5548,"Design another card clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 18:33:39.260000+00:00
5549,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:33:41.398000+00:00
5550,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 18:33:43.539000+00:00
5551,"Suggestive button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:33:46.009000+00:00
5552,"Suggestive TOGGLE,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 18:33:47.744000+00:00
5553,"Opened eli_christopher_20140915232953.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,,2014-12-22 18:34:02.830000+00:00
5554,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,eli_christopher_20140915232953.jpg,2014-12-22 18:34:08.676000+00:00
5555,"credit,LAURA ,HAMM,1419273254----------------------------------------------------------------------------------------",blank,,blank,eli_christopher_20140915232953.jpg,2014-12-22 18:34:13.939000+00:00
5556,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Suggestive&prefV0=Suggestive",blank,,blank,eli_christopher_20140915232953.jpg,2014-12-22 18:34:18.944000+00:00
5557,blank,blank,blank,blank,blank,2014-12-22 18:34:19.989000+00:00
5558,blank,blank,blank,blank,blank,2014-12-22 18:34:20.088000+00:00
5559,"Net Promoter value of  9,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 18:34:23.043000+00:00
5560,No prints in queue,blank,blank,blank,blank,2014-12-22 18:35:25.670000+00:00
5561,"Printing finished,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 18:35:40.703000+00:00
5562,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 19:53:28.963000+00:00
5563,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-22 19:53:34.503000+00:00
5564,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 19:53:37.127000+00:00
5565,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 19:53:38.679000+00:00
5566,"Opened tinybee_20141029030515.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-22 19:53:42.508000+00:00
5567,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,tinybee_20141029030515.jpg,2014-12-22 19:53:44.229000+00:00
5568,          Page timeout,blank,blank,blank,blank,2014-12-22 19:59:32.725000+00:00
5569,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 22:57:43.079000+00:00
5570,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 22:57:45.303000+00:00
5571,"Opened ladylucas_20141028174109.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 22:58:17.077000+00:00
5572,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 22:58:20.634000+00:00
5573,"Opened ladylucas_20141028174109.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 22:58:54.121000+00:00
5574,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 22:58:57.324000+00:00
5575,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-22 22:58:58.693000+00:00
5576,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,merry christmas love!,blank,,2014-12-22 22:59:15.493000+00:00
5577,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,merry christmas love!,blank,,2014-12-22 22:59:17.085000+00:00
5578,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,merry christmas love!,blank,,2014-12-22 22:59:17.987000+00:00
5579,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,merry christmas love!,blank,,2014-12-22 22:59:19.040000+00:00
5580,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,merry Christmas love!,blank,,2014-12-22 22:59:24.710000+00:00
5581,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Merry Christmas love!,blank,,2014-12-22 22:59:27.814000+00:00
5582,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,"Merry Christmas, love!",blank,,2014-12-22 22:59:32.277000+00:00
5583,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Sending you some happy snowmen to make sure your Christmas is bright!,blank,,2014-12-22 22:59:38.374000+00:00
5584,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Sending you some happy snowmen to make sure your Christmas is bright!,blank,,2014-12-22 22:59:40.046000+00:00
5585,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Do U Wanna Build A SnowMan?!,blank,ladylucas_20141028174109.jpg,2014-12-22 23:00:31.417000+00:00
5586,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Do U Wanna Build A SnowMan?!,blank,,2014-12-22 23:00:32.958000+00:00
5587,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Do U Wanna Build A SnowMan?!,blank,,2014-12-22 23:00:36.879000+00:00
5588,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Do U Wanna Build A SnowMan?!,blank,ladylucas_20141028174109.jpg,2014-12-22 23:00:40.165000+00:00
5589,"credit,KRISTEN M,CHANG,1419289277----------------------------------------------------------------------------------------",blank,Do U Wanna Build A SnowMan?!,blank,ladylucas_20141028174109.jpg,2014-12-22 23:01:17.095000+00:00
5590,"Error file: Exception in thread ""main"" java.lang.Exception: Response returnCode: 0, returnMessage: Transaction Id (1419289277) is NOT greater than the previous one (1419320471), appr",blank,blank,blank,blank,2014-12-22 23:01:22.069000+00:00
5591,"cancelling transaction while network is down,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Do U Wanna Build A SnowMan?!,blank,ladylucas_20141028174109.jpg,2014-12-22 23:01:32.101000+00:00
5592,blank,blank,blank,blank,blank,2014-12-22 23:01:33.128000+00:00
5593,blank,blank,blank,blank,blank,2014-12-22 23:01:33.266000+00:00
5594,"Net Promoter value of 10,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 23:01:49.017000+00:00
5595,No prints in queue,blank,blank,blank,blank,2014-12-22 23:02:34.840000+00:00
5596,"Printing finished,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-22 23:02:49.873000+00:00
5597,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-22 23:45:08.104000+00:00
5598,          Page timeout,blank,blank,blank,blank,2014-12-22 23:50:59.489000+00:00
5599,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 01:08:18.501000+00:00
5600,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-23 01:08:25.327000+00:00
5601,"Opened football2.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-23 01:08:37.810000+00:00
5602,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-23 01:08:41.737000+00:00
5603,"Opened Torg.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-23 01:08:43.837000+00:00
5604,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Everything/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-23 01:08:51.078000+00:00
