id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
5169,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 15:42:59.232000+00:00
5170,          Hourly restart,blank,blank,blank,blank,2014-12-13 15:49:05.895000+00:00
5171,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:35.065000+00:00
5172,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:39.202000+00:00
5173,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:21:41.190000+00:00
5174,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:44+00:00
5175,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:44.463000+00:00
5176,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:44.775000+00:00
5177,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:45.036000+00:00
5178,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:45.813000+00:00
5179,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:21:46.067000+00:00
5180,"Opened katealbee_20141107210218.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:21:50.053000+00:00
5181,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:21:51.233000+00:00
5182,"Opened ladylucas_20141028173918.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:22:06.011000+00:00
5183,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:22:06.834000+00:00
5184,"Opened sol4art_20141105184959.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:22:11.087000+00:00
5185,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:22:11.970000+00:00
5186,"Katherine Devine preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:22:15.452000+00:00
5187,"Katherine Devine preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Artists&prefV0=KatherineSPACEDevine",blank,,blank,,2014-12-13 16:22:21.740000+00:00
5188,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:22:24.201000+00:00
5189,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:22:38.303000+00:00
5190,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:22:40.055000+00:00
5191,"Opened ChristmasAngelsFreeVectorDesign-by-Freevectors.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:16.630000+00:00
5192,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:19.198000+00:00
5193,"Opened harveycreasey_20141204162607.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:29.183000+00:00
5194,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:31.763000+00:00
5195,"Opened sol4art_20141105184255.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:34.501000+00:00
5196,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:37.523000+00:00
5197,"Opened katherinedevine_20141203191639.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 16:23:47.023000+00:00
5198,          Hourly restart,blank,blank,blank,blank,2014-12-13 16:29:36.457000+00:00
5199,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 16:55:14.738000+00:00
5200,"Opened jerrylofaro_20140429153027.jpg,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-13 16:55:19.901000+00:00
5201,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-13 16:55:21.186000+00:00
5202,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Everything/",blank,,blank,,2014-12-13 16:55:25.543000+00:00
5203,          Hourly restart,blank,blank,blank,blank,2014-12-13 17:01:23.331000+00:00
5204,"Ad for Call to Action,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 17:12:04.364000+00:00
5205,          Hourly restart,blank,blank,blank,blank,2014-12-13 17:17:56.808000+00:00
5206,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 18:47:47.922000+00:00
5207,          Hourly restart,blank,blank,blank,blank,2014-12-13 18:53:39.478000+00:00
5208,"Preview for Your Town ad,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:30:57.866000+00:00
5209,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:30:58.333000+00:00
5210,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:31:00.318000+00:00
5211,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:31:01.287000+00:00
5212,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:31:02.351000+00:00
5213,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:31:05.450000+00:00
5214,"Opened eli_christopher_20141103041003.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:36.577000+00:00
5215,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:39.811000+00:00
5216,"Opened eli_christopher_20141103041003.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:42.731000+00:00
5217,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:43.856000+00:00
5218,"Opened m_helton26._20141210172703.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:47.016000+00:00
5219,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:49.470000+00:00
5220,"Opened tinybee_20141031052726.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:31:53.485000+00:00
5221,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Santa's watching.,blank,,2014-12-13 19:31:57.184000+00:00
5222,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Santa's watching.,blank,,2014-12-13 19:32:02.076000+00:00
5223,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 19:32:06.125000+00:00
5224,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 19:32:09.478000+00:00
5225,"Alexis Rawlins preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-13 19:32:12.071000+00:00
5226,"Ashley Lucas preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=AlexisSPACERawlins",blank,Sending you some happy snowmen to make sure your Christmas is bright!,blank,,2014-12-13 19:32:14.068000+00:00
5227,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=AshleySPACELucasANDANDAlexisSPACERawlins",blank,Sending you some happy snowmen to make sure your Christmas is bright!,blank,,2014-12-13 19:32:20.702000+00:00
5228,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 21:01:40.191000+00:00
5229,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-13 21:05:12.375000+00:00
5230,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 21:05:15.676000+00:00
5231,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 21:05:16.538000+00:00
5232,"Opened ida_k._20141210172845.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:28.723000+00:00
5233,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:30.794000+00:00
5234,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:32.667000+00:00
5235,"Front button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:34.680000+00:00
5236,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:38.149000+00:00
5237,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:40.801000+00:00
5238,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:47.390000+00:00
5239,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:05:47.806000+00:00
5240,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 21:15:43.804000+00:00
5241,"Opened running.river_20141109035100.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:15:45.495000+00:00
5242,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:15:46.689000+00:00
5243,          Hourly restart,blank,blank,blank,blank,2014-12-13 21:21:35.254000+00:00
5244,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 21:43:53.037000+00:00
5245,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:00.813000+00:00
5246,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-13 21:44:08.577000+00:00
5247,"Opened ChristmasAngelsFreeVectorDesign-by-Freevectors.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:17.578000+00:00
5248,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Wishing you a Merry Christmas,blank,,2014-12-13 21:44:22.928000+00:00
5249,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,merry chrWishing you a Merry Christmas,blank,,2014-12-13 21:44:39.431000+00:00
5250,"Front button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:43.410000+00:00
5251,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:44.590000+00:00
5252,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:47.150000+00:00
5253,"Right inside of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:50.206000+00:00
5254,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-13 21:44:54.320000+00:00
5255,          Hourly restart,blank,blank,blank,blank,2014-12-13 21:50:45.694000+00:00
5256,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 22:05:00.637000+00:00
5257,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-13 23:47:19.715000+00:00
5258,          Hourly restart,blank,blank,blank,blank,2014-12-13 23:53:11.283000+00:00
5259,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:13:06.917000+00:00
5260,"Subcategory Groundhog_Day button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:13:17.644000+00:00
5261,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Groundhog_Day/",blank,,blank,,2014-12-14 00:13:20.178000+00:00
5262,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:13:24.802000+00:00
5263,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:13:26.678000+00:00
5264,"Opened tinybee_20141031052126.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:13:43.141000+00:00
5265,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Merry Christmas!,blank,,2014-12-14 00:13:48.857000+00:00
5266,"Front of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Merry Christmas!,blank,,2014-12-14 00:13:55.150000+00:00
5267,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Merry Christmas!,blank,,2014-12-14 00:13:56.092000+00:00
5268,"Front of card button clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Merry Christmas!,blank,,2014-12-14 00:13:56.935000+00:00
5269,          Hourly restart,blank,blank,blank,blank,2014-12-14 00:19:51.160000+00:00
5270,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:31:10.469000+00:00
5271,"Opened tinybee_20141031052726.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-14 00:31:21.326000+00:00
5272,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-14 00:31:28.870000+00:00
5273,          Hourly restart,blank,blank,blank,blank,2014-12-14 00:37:23.425000+00:00
5274,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:43:43.182000+00:00
5275,"Opened running.river_20141109034007.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:06.795000+00:00
5276,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:07+00:00
5277,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:08.212000+00:00
5278,"Opened nettasart2014_20141202040341.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:20.857000+00:00
5279,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:21.925000+00:00
5280,"Opened ChristmasAngelsFreeVectorDesign-by-Freevectors.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:25.493000+00:00
5281,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:26.930000+00:00
5282,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:27.839000+00:00
5283,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:28.645000+00:00
5284,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:49:43.578000+00:00
5285,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:51:49.547000+00:00
5286,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:51:52.965000+00:00
5287,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:51:54.658000+00:00
5288,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:52:25.402000+00:00
5289,"Local artists preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Local&prefV0=24060",blank,,blank,,2014-12-14 00:52:28.023000+00:00
5290,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-14 00:52:30.270000+00:00
5291,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:52:33.440000+00:00
5292,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:52:36.368000+00:00
5293,"Jeannette Goff preference value button,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-14 00:52:45.584000+00:00
5294,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Birthday/?prefN0=Artists&prefV0=JeannetteSPACEGoff",blank,,blank,,2014-12-14 00:53:01.869000+00:00
5295,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:53:04.195000+00:00
5296,"Subcategory Anniversary button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:53:06.371000+00:00
5297,"Jeannette Goff preference value button,URL=http://127.0.0.1:8000/kiosk/Anniversary/",blank,,blank,,2014-12-14 00:53:14.076000+00:00
5298,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Anniversary/?prefN0=Artists&prefV0=JeannetteSPACEGoff",blank,,blank,,2014-12-14 00:53:23.785000+00:00
5299,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:53:26.106000+00:00
5300,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 00:53:27.893000+00:00
5301,          Hourly restart,blank,blank,blank,blank,2014-12-14 00:59:49.569000+00:00
5302,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 01:02:46.217000+00:00
5303,          Hourly restart,blank,blank,blank,blank,2014-12-14 01:08:37.752000+00:00
5304,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 01:17:07.036000+00:00
5305,"Subcategory Wedding button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 01:17:11.757000+00:00
5306,"stephan sabo preference value button,URL=http://127.0.0.1:8000/kiosk/Wedding/",blank,,blank,,2014-12-14 01:17:19.468000+00:00
5307,"Gabrielle McClure preference value button,URL=http://127.0.0.1:8000/kiosk/Wedding/?prefN0=Artists&prefV0=stephanSPACEsabo",blank,,blank,,2014-12-14 01:17:21.463000+00:00
5308,"Alexis Rawlins preference value button,URL=http://127.0.0.1:8000/kiosk/Wedding/?prefN0=Artists&prefV0=GabrielleSPACEMcClureANDANDstephanSPACEsabo",blank,,blank,,2014-12-14 01:17:24.853000+00:00
5309,          Hourly restart,blank,blank,blank,blank,2014-12-14 01:23:41.563000+00:00
5310,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 01:52:54.263000+00:00
5311,          Hourly restart,blank,blank,blank,blank,2014-12-14 01:58:46.960000+00:00
5312,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 02:29:55.754000+00:00
5313,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-14 02:30:15.166000+00:00
5314,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 02:50:42.325000+00:00
5315,          Hourly restart,blank,blank,blank,blank,2014-12-14 02:56:33.589000+00:00
5316,"Preview for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 03:01:52.718000+00:00
5317,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-14 03:01:54.055000+00:00
5318,          Hourly restart,blank,blank,blank,blank,2014-12-14 03:07:46.181000+00:00
