id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
624,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 12:15:17.055000+00:00
625,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 13:43:25.735000+00:00
626,          Hourly restart,blank,blank,blank,blank,2014-12-02 13:49:17.032000+00:00
627,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 16:47:42.409000+00:00
628,"Opened AllieKelley4.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 16:47:50.690000+00:00
629,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 16:47:55.273000+00:00
630,"Harvey Creasey preference value button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 16:48:00.645000+00:00
631,"Steven Baker preference value button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/?prefN0=Artists&prefV0=HarveySPACECreasey",blank,,blank,,2014-12-02 16:48:05.587000+00:00
632,"Bijan Peters preference value button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/?prefN0=Artists&prefV0=StevenSPACEBakerANDANDHarveySPACECreasey",blank,,blank,,2014-12-02 16:48:08.877000+00:00
633,"Kearah Donato preference value button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/?prefN0=Artists&prefV0=BijanSPACEPetersANDANDStevenSPACEBakerANDANDHarveySPACECreasey",blank,,blank,,2014-12-02 16:48:11.416000+00:00
634,"Allie Kelley preference value button,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/?prefN0=Artists&prefV0=KearahSPACEDonatoANDANDBijanSPACEPetersANDANDStevenSPACEBakerANDANDHarveySPACECreasey",blank,,blank,,2014-12-02 16:48:14.401000+00:00
635,Adam Donato preference value button,blank,,blank,,2014-12-02 16:48:21.431000+00:00
636,Back button to start screen,blank,,blank,,2014-12-02 16:48:26.321000+00:00
637,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 16:48:30.174000+00:00
638,"Opened tinybee_20141031053738.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:48:40.571000+00:00
639,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:48:43.365000+00:00
640,"Alexis Rawlins preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:48:52.459000+00:00
641,"Alexis Rawlins preference value button,URL=http://127.0.0.1:8000/kiosk/New_Additions/?prefN0=Artists&prefV0=AlexisSPACERawlins",blank,,blank,,2014-12-02 16:49:01.299000+00:00
642,"Opened jerryrendich_20141031205130.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:49:09.181000+00:00
643,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:49:12.266000+00:00
644,"Opened tinybee_20141031053006.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:49:31.697000+00:00
645,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-02 16:49:58.251000+00:00
646,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 17:06:49.254000+00:00
647,          Hourly restart,blank,blank,blank,blank,2014-12-02 17:12:40.880000+00:00
648,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 17:19:54.072000+00:00
649,          Hourly restart,blank,blank,blank,blank,2014-12-02 17:25:45.687000+00:00
650,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:15:19.307000+00:00
651,"Opened KearahDonatoHeritageParkTwo.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:26.121000+00:00
652,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:28.359000+00:00
653,"Opened KearahDonatoHeritagePark.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:29.531000+00:00
654,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:30.966000+00:00
655,"Opened KearahDonatoJump.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:32.597000+00:00
656,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:35.361000+00:00
657,"Opened KearahDonatoMcAffeeSunset.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:36.657000+00:00
658,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:38.571000+00:00
659,"Opened harveycreasey_20141029193943.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:40.497000+00:00
660,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:42.963000+00:00
661,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-02 18:15:48.222000+00:00
662,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:15:52.523000+00:00
663,"Subcategory Christmas button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:15:55.342000+00:00
664,"Opened eli_christopher_20140915231411.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 18:16:54.894000+00:00
665,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 18:16:58.148000+00:00
666,"Opened ChristmasBackgroundforYourDesign-by-WebDesignHot.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 18:17:00.944000+00:00
667,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 18:17:04.101000+00:00
668,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-02 18:17:07.435000+00:00
669,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:17:10.593000+00:00
670,"Subcategory ValentineSINGLEs_Day button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-02 18:17:18.655000+00:00
