id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
8604,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 12:10:15.681000+00:00
8605,"Opened jerryrendich_20141031142109.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 12:10:18.740000+00:00
8606,"Checkout button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,jerryrendich_20141031142109.jpg,2014-12-17 12:10:20.582000+00:00
8607,"Wrong coupon: parde,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,jerryrendich_20141031142109.jpg,2014-12-17 12:10:23.395000+00:00
8608,"Wrong coupon: parade,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,jerryrendich_20141031142109.jpg,2014-12-17 12:10:28.517000+00:00
8609,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 12:10:30.211000+00:00
8610,"Go home button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-17 12:10:30.885000+00:00
8611,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 14:33:15.633000+00:00
8612,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 14:33:17.937000+00:00
8613,          Page timeout,blank,blank,blank,blank,2014-12-17 14:39:09.856000+00:00
8614,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 17:16:01.837000+00:00
8615,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-17 17:16:03.856000+00:00
8616,"Opened KearahDonatoMarmot.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:17:48.896000+00:00
8617,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:18:13.479000+00:00
8618,"Opened pigButts.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:18:30.397000+00:00
8619,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:18:39.369000+00:00
8620,"Opened brocards_20141206215132.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:18:49.826000+00:00
8621,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:18:58.193000+00:00
8622,"Opened GoodOnPaper_ICantWait.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:04.625000+00:00
8623,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:08.020000+00:00
8624,"Opened running.river_20140911035650.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:13.159000+00:00
8625,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:15.516000+00:00
8626,"Opened txtMsg.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:17.179000+00:00
8627,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:23.896000+00:00
8628,"Opened running.river_20141113060712.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:32.248000+00:00
8629,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:39.648000+00:00
8630,"Opened bottles.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:19:58.922000+00:00
8631,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-17 17:20:02.231000+00:00
