id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
1654,"Tina Repass preference value button,URL=http://127.0.0.1:8000/kiosk/Christmas/?prefN0=Artists&prefV0=TinaSPACERepass",blank,,blank,,2014-12-21 07:15:16.290000+00:00
1655,"Opened tinybee_20141031052126.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-21 07:15:28.221000+00:00
1656,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-21 07:15:59.448000+00:00
1657,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-21 07:16:01.119000+00:00
1658,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,hope you have a spicy holiday,blank,,2014-12-21 07:16:17.029000+00:00
1659,"Opened debturcio_20141202171119.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,hope you have a spicy holiday,blank,,2014-12-21 07:16:21.339000+00:00
1660,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,hope you have a spicy holiday,blank,debturcio_20141202171119.jpg,2014-12-21 07:16:25.253000+00:00
1661,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,hope you have a spicy holiday,blank,,2014-12-21 07:16:26.575000+00:00
1662,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,hope you have a spicy holiday,blank,,2014-12-21 07:16:29.318000+00:00
1663,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,hoday,blank,,2014-12-21 07:16:37.673000+00:00
1664,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May ypur eight days be ,blank,,2014-12-21 07:17:40.004000+00:00
1665,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be ,blank,,2014-12-21 07:17:44.025000+00:00
1666,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be filled with booze and a jewish cat.,blank,,2014-12-21 07:18:08.509000+00:00
1667,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be filled with booze and a jewish cat.,blank,,2014-12-21 07:18:10.013000+00:00
1668,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be filled with booze and a jewish cat.,blank,debturcio_20141202171119.jpg,2014-12-21 07:18:12.678000+00:00
1669,"credit,MOLLY A,WAGNER            ,1419146309----------------------------------------------------------------------------------------",blank,May your eight days be filled with booze and a jewish cat.,blank,debturcio_20141202171119.jpg,2014-12-21 07:18:28.876000+00:00
1670,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be filled with booze and a jewish cat.,blank,debturcio_20141202171119.jpg,2014-12-21 07:18:33.885000+00:00
1671,blank,blank,blank,blank,blank,2014-12-21 07:18:34.974000+00:00
1672,blank,blank,blank,blank,blank,2014-12-21 07:18:35.184000+00:00
1673,"Email address box clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-21 07:18:44.780000+00:00
1674,"Email receipt sent: mollywagner@vt.edu,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-21 07:18:57.211000+00:00
1675,"Opened tleighanna_20141109041957.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be filled with booze and a jewish cat.,blank,,2014-12-21 07:19:12.712000+00:00
1676,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,May your eight days be filled with booze and a jewish cat.,blank,,2014-12-21 07:19:12.891000+00:00
1677,          Page timeout,blank,blank,blank,blank,2014-12-21 07:25:03.540000+00:00
1678,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 09:12:53.365000+00:00
1679,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 10:42:50.650000+00:00
1680,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-21 10:42:57.300000+00:00
1681,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 10:42:59.775000+00:00
1682,"Artist search for Tina Repass,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 10:43:04.798000+00:00
1683,"Opened tleighanna_20140930043705.jpg,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Tina%20Repass",blank,,blank,,2014-12-21 10:43:34.430000+00:00
1684,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Tina%20Repass",blank,,blank,,2014-12-21 10:43:42.002000+00:00
1685,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Tina%20Repass",blank,,blank,,2014-12-21 10:43:45.439000+00:00
1686,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Tina%20Repass",blank,,blank,,2014-12-21 10:43:52.990000+00:00
1687,          Page timeout,blank,blank,blank,blank,2014-12-21 10:49:43.953000+00:00
1688,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 13:00:32.616000+00:00
1689,"Opened tinybee_20141029030515.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-21 13:00:43.419000+00:00
1690,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,Remember that time that we ... (fill in an amazing adventure),blank,,2014-12-21 13:00:53.215000+00:00
1691,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,Remember that time that we ... (fill in an amazing adventure),blank,,2014-12-21 13:00:53.657000+00:00
1692,"Checkout button,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,Remember that time that we ... (fill in an amazing adventure),blank,tinybee_20141029030515.jpg,2014-12-21 13:00:55.293000+00:00
1693,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-21 13:01:00.790000+00:00
1694,"Date at bottom of page,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 13:01:01.666000+00:00
1695,"Date at bottom of page,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 13:01:01.875000+00:00
1696,"Ad for New Additions,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 13:01:07.152000+00:00
1697,"Opened jerryrendich_20141031205644.jpg,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-21 13:01:12.786000+00:00
1698,"X button used to close,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-21 13:01:18.263000+00:00
1699,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/New_Additions/",blank,,blank,,2014-12-21 13:01:19.410000+00:00
1700,"info@cardisle.com email address,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 13:01:20.147000+00:00
1701,"info@cardisle.com email address,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 13:01:20.430000+00:00
1702,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 15:18:07.760000+00:00
1703,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 15:18:07.970000+00:00
1704,"Artist search for Jackie Harder,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 15:18:15.570000+00:00
1705,"Opened jharder_20141009201107.jpg,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:18:18.871000+00:00
1706,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:18:25.117000+00:00
1707,"Opened jharder_20141009202054.jpg,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:18:26.746000+00:00
1708,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:18:40.786000+00:00
1709,"Opened jharder_20141009201700.jpg,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:18:42.313000+00:00
1710,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:18:54.244000+00:00
1711,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Artists/?artistSearch=Jackie%20Harder",blank,,blank,,2014-12-21 15:19:10.629000+00:00
1712,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 15:26:00.899000+00:00
1713,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 15:26:04.547000+00:00
1714,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-21 15:26:05.811000+00:00
1715,"Opened sunflowers.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-21 15:26:46.565000+00:00
1716,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-21 15:26:49.463000+00:00
1717,"Jackie Harder preference value button,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-21 15:26:57.916000+00:00
1718,"Opened jharder_20141009202054.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/?prefN0=Artists&prefV0=JackieSPACEHarder",blank,,blank,,2014-12-21 15:27:04.631000+00:00
1719,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/?prefN0=Artists&prefV0=JackieSPACEHarder",blank,,blank,,2014-12-21 15:27:11.271000+00:00
1720,"Jackie Harder preference value TOP button,URL=http://127.0.0.1:8000/kiosk/Birthday/?prefN0=Artists&prefV0=JackieSPACEHarder",blank,,blank,,2014-12-21 15:27:14.889000+00:00
1721,          Page timeout,blank,blank,blank,blank,2014-12-21 15:33:07.995000+00:00
