id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
1802,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 06:58:10.629000+00:00
1803,"Opened katherinedevine_20141203202021.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-23 06:58:20.563000+00:00
1804,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-23 06:58:22.403000+00:00
1805,          Page timeout,blank,blank,blank,blank,2014-12-23 07:04:13.386000+00:00
1806,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:40:18.500000+00:00
1807,"Opened ColorfulChristmasTrees-by-vectorpile.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-23 07:40:21.949000+00:00
1808,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Good tidings and Cheer,blank,,2014-12-23 07:40:35.252000+00:00
1809,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Good tidings and Cheer,blank,,2014-12-23 07:40:36.996000+00:00
1810,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Happy Holidays Susan!,blank,ColorfulChristmasTrees-by-vectorpile.jpg,2014-12-23 07:41:02.944000+00:00
1811,"credit,SM                ,MCCARTY,1419320471----------------------------------------------------------------------------------------",blank,Happy Holidays Susan!,blank,ColorfulChristmasTrees-by-vectorpile.jpg,2014-12-23 07:41:11.523000+00:00
1812,"Card accepted,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,Happy Holidays Susan!,blank,ColorfulChristmasTrees-by-vectorpile.jpg,2014-12-23 07:41:16.529000+00:00
1813,blank,blank,blank,blank,blank,2014-12-23 07:41:17.816000+00:00
1814,blank,blank,blank,blank,blank,2014-12-23 07:41:17.924000+00:00
1815,"Design another card clicked,URL=http://127.0.0.1:8000/kiosk/printing/",blank,,blank,,2014-12-23 07:41:34.761000+00:00
1816,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:41:39.587000+00:00
1817,"Subcategory Thank_You button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:41:41.309000+00:00
1818,"Opened tleighanna_20141022004430.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:41:49.548000+00:00
1819,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:41:55.671000+00:00
1820,"Opened ninavp47.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:01.173000+00:00
1821,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:05.681000+00:00
1822,"Opened GoodOnPaper_ICantWait.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:35.361000+00:00
1823,"Front of card clicked,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:38.235000+00:00
1824,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:41.174000+00:00
1825,"Opened ninavp47.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:44.486000+00:00
1826,"Opened sunbursttree.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:46.231000+00:00
1827,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:42:49.942000+00:00
1828,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:42:58.245000+00:00
1829,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:43:03.573000+00:00
1830,"Subcategory Something_else button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:43:10.399000+00:00
1831,"Opened caitlynkeir_20141101052334.jpg,URL=http://127.0.0.1:8000/kiosk/Something_else/",blank,,blank,,2014-12-23 07:43:27.342000+00:00
1832,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Something_else/",blank,,blank,,2014-12-23 07:43:33.329000+00:00
1833,"Opened eli_christopher_20140913052348.jpg,URL=http://127.0.0.1:8000/kiosk/Something_else/",blank,,blank,,2014-12-23 07:43:34.385000+00:00
1834,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Something_else/",blank,,blank,,2014-12-23 07:43:39.267000+00:00
1835,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Something_else/",blank,,blank,,2014-12-23 07:43:58.770000+00:00
1836,"Shop Collections button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:44:06.923000+00:00
1837,"Shop Artist button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:44:21.505000+00:00
1838,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:44:24.322000+00:00
1839,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:44:28.307000+00:00
1840,"Subcategory Thank_You button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:44:29.694000+00:00
1841,"Opened pmateson_20141002171012.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:44:34.115000+00:00
1842,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:44:34.614000+00:00
1843,"Opened sunbursttree.jpg,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:44:45.318000+00:00
1844,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:44:56.809000+00:00
1845,"Back button to start screen,URL=http://127.0.0.1:8000/kiosk/Thank_You/",blank,,blank,,2014-12-23 07:45:01.458000+00:00
1846,"Shop Holidays button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:45:03.540000+00:00
1847,"Preview for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:45:07.796000+00:00
1848,"Ad for Christmas,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-23 07:45:08.990000+00:00
1849,"Opened running.river_20141123194251.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-23 07:45:22.385000+00:00
1850,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-23 07:45:25.464000+00:00
1851,"Opened running.river_20141123194251.jpg,URL=http://127.0.0.1:8000/kiosk/Christmas/",blank,,blank,,2014-12-23 07:45:26.781000+00:00
