id,last_click,last_url,input_text,cover_text,selected_image,time_stamp
589,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-08 07:05:30.471000+00:00
590,"Subcategory Just_Because button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-08 07:05:36.980000+00:00
591,"Opened tinybee_20141031053842.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:05:46.124000+00:00
592,"Back of card button clicked,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:05:54.944000+00:00
593,"Gray area used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:03.463000+00:00
594,"Opened txtMsg.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:07.911000+00:00
595,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:10.993000+00:00
596,"Opened owl.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:14.007000+00:00
597,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:24.834000+00:00
598,"Opened KearahDonatoNoPeeing.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:38.876000+00:00
599,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:48.327000+00:00
600,"Opened pigButts.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:50.582000+00:00
601,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 07:06:55.795000+00:00
602,          Hourly restart,blank,blank,blank,blank,2014-12-08 07:12:53.289000+00:00
603,"Shop Occasions button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-08 08:02:19.371000+00:00
604,"Subcategory Birthday button,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-08 08:02:24.287000+00:00
605,"Opened GoodOnPaper_BirthdayWorm.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:02:37.473000+00:00
606,"Checkout button,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,GoodOnPaper_BirthdayWorm.jpg,2014-12-08 08:02:37.923000+00:00
607,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:02:38.939000+00:00
608,"Opened eagle.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:02:41.596000+00:00
609,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:02:42.379000+00:00
610,"Opened MarielleStoeltzingOctopus.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:02:51.753000+00:00
611,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:02:56.994000+00:00
612,"Opened tinybee_20141029030515.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:03:58.505000+00:00
613,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:04:00.356000+00:00
614,"Opened SilhouetteNaturebyLuisOlavarria.jpg,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:04:07.563000+00:00
615,"X button used to close,URL=http://127.0.0.1:8000/kiosk/Birthday/",blank,,blank,,2014-12-08 08:04:10.813000+00:00
616,          Hourly restart,blank,blank,blank,blank,2014-12-08 08:10:01.816000+00:00
617,"Ad for Your Town,URL=http://127.0.0.1:8000/kiosk/",blank,,blank,,2014-12-08 10:23:53.121000+00:00
618,"Opened bijan_20140923051640.jpg,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,,blank,,2014-12-08 10:23:57.456000+00:00
619,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:23:59.694000+00:00
620,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:24:00.110000+00:00
621,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:24:24.683000+00:00
622,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:24:25.471000+00:00
623,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:25:31.348000+00:00
624,"Inside button or suggested text clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:25:31.874000+00:00
625,"Wrong coupon: --"" aserthggfdds18636551236677@@:🌏😚😘😐😈😈😄😁😁😅😍😐😔😠😠😠🎎🎏🎏🎆🎅🎂🎈🎻🎻🎸🎸🎵📹📻♣📼📼   ,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,bijan_20140923051640.jpg,2014-12-08 10:26:30.754000+00:00
626,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:26:38.847000+00:00
627,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:26:39.093000+00:00
628,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:26:42.436000+00:00
629,"Text area clicked,URL=http://127.0.0.1:8000/kiosk/New_River_Valley/",blank,There's no place like home.,blank,,2014-12-08 10:26:42.705000+00:00
